fid,building_volume,population_density,greenhouse_coverage,road_density,light_pollution,city
7782,11314.7627,251.73325,0.0,7.78621,45.0,Amsterdam
7783,478.02905,5.97199,0.0,6.67708,45.0,Amsterdam
7784,19742.5625,75.00447,0.0,10.38239,55.0,Amsterdam
7785,36358.82031,84.39721,0.0,2.94191,66.0,Amsterdam
7786,30116.40625,169.13121,0.0,10.57146,82.0,Amsterdam
7787,55520.52344,183.52213,0.0,23.26523,118.0,Amsterdam
7788,257854.57813,258.30432,0.0,28.86518,183.0,Amsterdam
7789,718667.1875,457.5498,0.0,35.97587,183.0,Amsterdam
7790,717499.1875,407.33878,0.0,35.06675,246.0,Amsterdam
7791,976287.1875,328.59561,0.0,37.57192,270.0,Amsterdam
7792,549901.8125,360.92599,0.0,39.06659,170.0,Amsterdam
7793,17801.35156,55.56669,0.0,8.37222,92.0,Amsterdam
7794,0.0,0.0,0.0,,92.0,Amsterdam
7795,0.0,0.0,0.0,3.66777,75.0,Amsterdam
7796,9779.11719,166.31262,0.0,29.0877,97.0,Amsterdam
7797,84831.60156,50.41166,0.0,15.80842,89.0,Amsterdam
7798,38129.64453,92.65217,0.0,24.99736,62.0,Amsterdam
7799,12561.61621,47.62005,0.0,22.74883,52.0,Amsterdam
7800,47210.41406,30.06804,0.0,34.49995,52.0,Amsterdam
7801,0.0,0.0,0.0,19.29197,41.0,Amsterdam
7802,0.0,4.44986,0.0,20.96122,37.0,Amsterdam
7803,0.0,0.0,0.0,13.22838,44.0,Amsterdam
7804,0.0,0.0,0.0,2.3945,79.0,Amsterdam
7805,4544.14844,505.69989,0.0,30.27091,79.0,Amsterdam
7806,0.0,157.59831,0.0,23.55333,171.0,Amsterdam
7807,199725.59375,125.96999,0.0,30.7246,302.0,Amsterdam
7808,714565.6875,835.36237,0.0,56.53765,358.0,Amsterdam
7809,4834916.0,1233.87646,0.0,68.80557,336.0,Amsterdam
7810,3379333.0,1257.7843,0.0,49.37206,336.0,Amsterdam
7811,10943760.0,1250.60498,0.0,41.52671,311.0,Amsterdam
7812,4744204.5,1387.35669,0.0,45.57625,311.0,Amsterdam
7813,3988656.75,2052.64575,0.0,34.54033,290.0,Amsterdam
7814,3452296.5,1957.87891,0.0,51.55679,287.0,Amsterdam
7815,5084018.0,1506.3252,0.0,44.11144,287.0,Amsterdam
7816,14734358.0,1158.32629,0.0,53.95091,328.0,Amsterdam
7817,1432166.25,1188.4823,0.0,32.58068,314.0,Amsterdam
7818,2981110.0,823.09491,0.0,39.55658,288.0,Amsterdam
7819,1659426.75,815.59698,0.0,27.00013,392.0,Amsterdam
7820,1465113.125,1188.58679,0.0,43.55325,615.0,Amsterdam
7821,12309585.0,1655.21558,0.0,82.03156,615.0,Amsterdam
7822,7896652.5,1093.54822,0.0,60.24134,591.0,Amsterdam
7823,1434758.125,522.33453,0.0,53.63871,441.0,Amsterdam
7824,614647.5625,626.76019,0.0,48.02613,400.0,Amsterdam
7825,750049.5625,705.09583,0.0,34.54182,397.0,Amsterdam
7826,31010.70117,193.20088,0.0,33.59428,397.0,Amsterdam
7827,213735.90625,227.38951,0.0,21.12762,403.0,Amsterdam
7828,255530.89063,87.92558,0.0,7.04143,396.0,Amsterdam
7829,0.0,1092.12463,0.0,27.61083,232.0,Amsterdam
7830,493051.75,215.31848,0.0,8.29353,148.0,Amsterdam
7831,330494.875,296.40015,0.0,12.73188,148.0,Amsterdam
7832,351084.53125,374.47284,0.0,19.45012,164.0,Amsterdam
7833,1983401.875,616.98749,0.0,45.22327,178.0,Amsterdam
7834,419018.46875,637.25525,0.0,41.36559,168.0,Amsterdam
7835,442346.0,765.75464,0.0,51.64746,168.0,Amsterdam
7836,26072.15625,132.49733,0.0,18.86868,27.0,Amsterdam
7837,9631.56445,63.59566,0.0,1.47002,23.0,Amsterdam
7838,27990.20313,1.89675,0.0,,22.0,Amsterdam
7839,3288.34546,0.0,0.0,,22.0,Amsterdam
7840,10655.81641,7.05808,0.0,,24.0,Amsterdam
7841,0.0,0.0,0.0,,26.0,Amsterdam
7842,7048.76709,1.45758,0.0,,30.0,Amsterdam
7843,181391.8125,26.84291,0.0,,34.0,Amsterdam
7844,44527.46094,5.16133,0.0,,34.0,Amsterdam
7845,20756.97656,51.43966,0.0,,32.0,Amsterdam
7846,0.0,0.0,0.0,,30.0,Amsterdam
7847,0.0,0.0,0.0,,26.0,Amsterdam
7848,0.0,0.0,0.0,,39.0,Amsterdam
7849,3458.11255,32.40009,0.0,,39.0,Amsterdam
7850,23753.45508,67.65483,0.0,0.28638,66.0,Amsterdam
7851,83214.76563,107.08508,0.0,3.49158,123.0,Amsterdam
7852,733410.3125,376.58044,0.0,20.00665,173.0,Amsterdam
7853,751868.8125,124.77159,0.0,29.89415,181.0,Amsterdam
7854,447310.25,36.15896,0.0,20.65018,131.0,Amsterdam
7855,148551.45313,41.0366,0.0,21.54847,131.0,Amsterdam
7856,0.0,0.0,0.0,11.96022,74.0,Amsterdam
7857,4185.00342,16.55854,0.0,5.11353,53.0,Amsterdam
7858,29371.18359,149.75409,0.0,5.65259,54.0,Amsterdam
7859,11954.02344,100.57147,0.0,6.70519,55.0,Amsterdam
7860,13722.46777,30.57518,0.0,6.78329,18.0,Amsterdam
7861,0.0,2.58066,0.0,0.4481,18.0,Amsterdam
7862,2050.8606,43.29395,0.0,,19.0,Amsterdam
7863,29495.25391,86.77848,0.0,,20.0,Amsterdam
7864,0.0,0.0,0.0,,20.0,Amsterdam
7865,0.0,0.0,0.0,,26.0,Amsterdam
7866,0.0,0.0,0.0,,26.0,Amsterdam
7867,147773.57813,77.34335,0.0,,52.0,Amsterdam
7868,333917.21875,153.79956,0.0,,86.0,Amsterdam
7869,264708.3125,165.74535,0.0,,142.0,Amsterdam
7870,1215568.375,315.06573,0.0,,171.0,Amsterdam
7871,486221.125,297.37241,0.0,,171.0,Amsterdam
7872,201185.46875,331.39786,0.0,,141.0,Amsterdam
7873,234314.4375,387.74939,0.0,,89.0,Amsterdam
7874,0.0,10.00308,0.0,,55.0,Amsterdam
7875,7938.4541,25.58222,0.0,,35.0,Amsterdam
7876,17067.26953,30.82906,0.0,,29.0,Amsterdam
7877,5275.73682,25.80664,0.0,,29.0,Amsterdam
7878,0.0,5.16133,0.0,,32.0,Amsterdam
7879,8857.45605,8.92011,0.0,,35.0,Amsterdam
7880,7735.94971,15.20617,0.0,,34.0,Amsterdam
7881,9208.90137,3.80154,0.0,0.37477,32.0,Amsterdam
7882,4252.69434,39.9558,0.0,3.04851,32.0,Amsterdam
7883,54822.72266,196.56615,0.0,14.27973,33.0,Amsterdam
7884,49993.35156,148.08894,0.0,7.9538,34.0,Amsterdam
7885,64426.46094,229.58723,0.0,11.53405,37.0,Amsterdam
7886,19586.36133,210.16368,0.0,8.023,37.0,Amsterdam
7887,11293.875,90.25301,0.0,12.5761,38.0,Amsterdam
7888,37941.48047,80.1766,0.0,7.67391,33.0,Amsterdam
7889,59.19651,7.11041,0.0,6.30954,39.0,Amsterdam
7890,0.0,1.05607,0.0,3.68834,67.0,Amsterdam
7891,0.0,0.0,0.0,3.38616,96.0,Amsterdam
7892,6.6559,60.54343,0.0,24.59719,96.0,Amsterdam
7893,121542.6875,241.50616,0.0,25.45949,110.0,Amsterdam
7894,307270.625,437.05573,0.0,29.44861,139.0,Amsterdam
7895,1202219.625,440.47842,0.0,38.01375,199.0,Amsterdam
7896,26301972.0,636.29785,0.0,48.55854,297.0,Amsterdam
7897,5775533.5,287.07312,0.0,33.42532,323.0,Amsterdam
7898,3304343.75,373.3728,0.0,61.78844,323.0,Amsterdam
7899,501568.46875,533.14459,0.0,56.51414,259.0,Amsterdam
7900,764362.3125,520.78015,0.0,46.24747,198.0,Amsterdam
7901,1145465.125,638.33484,0.0,62.22678,230.0,Amsterdam
7902,234191.85938,348.89468,0.0,58.45599,229.0,Amsterdam
7903,5293566.0,545.82672,0.0,49.09536,229.0,Amsterdam
7904,175380.59375,360.12653,0.0,14.38216,86.0,Amsterdam
7905,100370.55469,169.3817,0.0,6.75781,86.0,Amsterdam
7906,180677.42188,229.46848,0.0,8.08323,62.0,Amsterdam
7907,147447.875,270.44351,0.0,7.47751,46.0,Amsterdam
7908,54732.08203,232.43785,0.0,5.7791,38.0,Amsterdam
7909,77039.78906,295.63422,0.0,4.91993,35.0,Amsterdam
7910,33513.25781,150.62151,0.0,2.58276,35.0,Amsterdam
7911,26816.31445,50.21365,0.0,5.09797,30.0,Amsterdam
7912,0.0,0.0,0.0,,25.0,Amsterdam
7913,0.0,0.0,0.0,2.91667,26.0,Amsterdam
7914,587969.9375,503.07468,0.0,30.61921,191.0,Amsterdam
7915,768265.1875,1869.96851,0.0,36.1625,186.0,Amsterdam
7916,751231.625,918.42297,0.0,42.28918,214.0,Amsterdam
7917,547431.125,1896.64636,0.0,37.63061,338.0,Amsterdam
7918,82638744.0,1902.38098,0.0,45.25352,338.0,Amsterdam
7919,54811152.0,1789.94507,0.0,27.20816,529.0,Amsterdam
7920,31942528.0,1811.84363,0.0,42.52871,444.0,Amsterdam
7921,1533372.125,1309.52209,0.0,35.73936,322.0,Amsterdam
7922,1692227.375,1692.31079,0.0,36.52617,337.0,Amsterdam
7923,1692639.625,808.11151,0.0,46.773,337.0,Amsterdam
7924,2243769.5,920.54504,0.0,25.24326,322.0,Amsterdam
7925,357267.125,353.18253,0.0,46.67948,309.0,Amsterdam
7926,3028788.0,955.78107,0.0,42.54008,356.0,Amsterdam
7927,5744578.0,973.89984,0.0,42.74371,381.0,Amsterdam
7928,4624035.0,1076.34534,0.0,33.2151,349.0,Amsterdam
7929,2014611.75,1041.28308,0.0,51.48521,349.0,Amsterdam
7930,2249859.0,999.51343,0.0,42.57402,367.0,Amsterdam
7931,4217219.0,1039.8728,0.0,31.82737,359.0,Amsterdam
7932,1049551.625,1084.06152,0.0,42.894,339.0,Amsterdam
7933,1044429.75,1117.25024,0.0,40.68313,332.0,Amsterdam
7934,75010.90625,267.55032,0.0,17.29294,332.0,Amsterdam
7935,771328.3125,830.40149,0.0,35.53904,335.0,Amsterdam
7936,721669.1875,381.17047,0.0,45.55635,321.0,Amsterdam
7937,2512482.25,443.1745,0.0,25.16537,359.0,Amsterdam
7938,385785.71875,83.32492,0.0,6.58491,399.0,Amsterdam
7939,574173.6875,528.61414,0.0,11.35668,399.0,Amsterdam
7940,45581.45313,91.72261,0.0,4.30741,286.0,Amsterdam
7941,866469.1875,139.43013,0.0,15.11453,191.0,Amsterdam
7942,483524.625,135.81168,0.0,23.21988,184.0,Amsterdam
7943,49075.54297,230.70753,0.0,33.20807,161.0,Amsterdam
7944,0.0,0.0,0.0,36.72869,161.0,Amsterdam
7945,0.0,47.22604,0.0,25.56459,171.0,Amsterdam
7946,23548.02344,121.18637,0.0,38.87349,239.0,Amsterdam
7947,226209.32813,303.45862,0.0,29.30704,243.0,Amsterdam
7948,499086.0,427.05475,0.0,25.20229,148.0,Amsterdam
7949,2595.02246,2.58066,0.0,2.27722,16.0,Amsterdam
7950,0.0,0.0,0.0,,16.0,Amsterdam
7951,2157.33667,2.58066,0.0,,18.0,Amsterdam
7952,24222.43945,23.36489,0.0,,18.0,Amsterdam
7953,0.0,0.0,0.0,,18.0,Amsterdam
7954,0.0,0.0,0.0,,23.0,Amsterdam
7955,0.0,0.0,0.0,,23.0,Amsterdam
7956,15584.67871,27.85303,0.0,,49.0,Amsterdam
7957,337738.5,117.90223,0.0,,104.0,Amsterdam
7958,1013261.8125,268.47552,0.0,,189.0,Amsterdam
7959,597194.3125,349.08789,0.0,,224.0,Amsterdam
7960,516544.875,347.76642,0.0,,224.0,Amsterdam
7961,398637.96875,328.43533,0.0,,181.0,Amsterdam
7962,126233.73438,239.55533,0.0,,112.0,Amsterdam
7963,33867.44141,52.4538,0.0,,51.0,Amsterdam
7964,0.0,0.0,0.0,,27.0,Amsterdam
7965,2295.54199,7.8809,0.0,,26.0,Amsterdam
7966,9415.66699,12.90332,0.0,,26.0,Amsterdam
7967,0.0,0.0,0.0,,27.0,Amsterdam
7968,15177.53906,23.22598,0.0,,28.0,Amsterdam
7969,64494.05469,36.40712,0.0,,27.0,Amsterdam
7970,54073.18359,56.45404,0.0,1.5909,26.0,Amsterdam
7971,0.0,0.0,0.0,,26.0,Amsterdam
7972,2386.14063,23.26653,0.0,7.09602,28.0,Amsterdam
7973,13497.03711,26.37069,0.0,7.37737,32.0,Amsterdam
7974,101967.53906,332.38116,0.0,14.81947,38.0,Amsterdam
7975,221707.71875,466.17374,0.0,22.73266,38.0,Amsterdam
7976,1103.13354,5.16133,0.0,6.1802,15.0,Amsterdam
7977,0.0,0.0,0.0,1.38845,15.0,Amsterdam
7978,0.0,0.0,0.0,,16.0,Amsterdam
7979,14353.30566,27.2925,0.0,,16.0,Amsterdam
7980,18944.5293,84.07412,0.0,,18.0,Amsterdam
7981,0.0,2.58066,0.0,,18.0,Amsterdam
7982,0.0,0.0,0.0,,19.0,Amsterdam
7983,0.0,0.0,0.0,,26.0,Amsterdam
7984,58344.17969,16.18449,0.0,,26.0,Amsterdam
7985,101731.98438,174.14621,0.0,,42.0,Amsterdam
7986,49904.90234,70.71313,0.0,,86.0,Amsterdam
7987,682051.3125,275.78696,0.0,,164.0,Amsterdam
7988,582449.4375,308.6337,0.0,,192.0,Amsterdam
7989,398129.90625,315.1619,0.0,,192.0,Amsterdam
7990,1036150.4375,257.18799,0.0,,148.0,Amsterdam
7991,40668.50781,79.29282,0.0,,102.0,Amsterdam
7992,9408.90332,23.22598,0.0,,40.0,Amsterdam
7993,5421.05322,10.32266,0.0,,24.0,Amsterdam
7994,19255.7832,20.57071,2.81193,,23.0,Amsterdam
7995,2790.63232,10.02459,0.0,,23.0,Amsterdam
7996,22356.01367,85.86795,0.0,,24.0,Amsterdam
7997,0.0,2.51579,0.0,,24.0,Amsterdam
7998,0.0,0.0,0.0,,23.0,Amsterdam
7999,14952.99121,69.67794,0.0,,23.0,Amsterdam
8000,0.0,0.0,0.0,,23.0,Amsterdam
8001,84.4278,10.32266,0.0,4.98582,24.0,Amsterdam
8002,3578.33203,34.06427,0.0,7.09779,26.0,Amsterdam
8003,0.0,0.0,0.0,0.0181,29.0,Amsterdam
8004,4783.07813,7.72108,0.0,1.18221,31.0,Amsterdam
8005,16611.10938,83.38324,0.0,12.65913,31.0,Amsterdam
8006,12713.99023,67.54601,0.0,4.33868,31.0,Amsterdam
8007,57543.04688,86.83487,0.0,7.15074,34.0,Amsterdam
8008,21635.8418,93.21925,0.0,7.93802,38.0,Amsterdam
8009,350.47827,11.82838,0.0,6.04821,40.0,Amsterdam
8010,24567.48242,50.06566,0.0,9.24945,40.0,Amsterdam
8011,10378.83008,48.37759,0.0,10.7415,46.0,Amsterdam
8012,32166.29688,167.29941,0.0,11.33971,69.0,Amsterdam
8013,237767.59375,295.94476,0.0,23.57032,143.0,Amsterdam
8014,1456234.5,377.38467,0.0,21.0264,178.0,Amsterdam
8015,0.0,25.91615,0.0,16.8671,160.0,Amsterdam
8016,608431.8125,98.24152,0.0,35.86398,160.0,Amsterdam
8017,627132.25,664.12903,0.0,42.00313,138.0,Amsterdam
8018,138761.875,404.28363,0.0,40.00291,120.0,Amsterdam
8019,141418.34375,320.9274,0.0,24.69256,126.0,Amsterdam
8020,221186.4375,563.28302,0.0,32.68781,141.0,Amsterdam
8021,2681115.75,435.62933,0.0,33.99273,141.0,Amsterdam
8022,280057.78125,314.52264,0.0,20.87553,154.0,Amsterdam
8023,1204406.625,1795.09546,0.0,40.09118,179.0,Amsterdam
8024,1539965.625,992.0766,0.0,37.66404,313.0,Amsterdam
8025,1207482.625,508.98462,0.0,54.39698,300.0,Amsterdam
8026,1285367.25,1143.88159,0.0,34.37409,300.0,Amsterdam
8027,6444456.5,400.39636,0.0,37.94375,295.0,Amsterdam
8028,1066302.0,21.97215,0.0,10.43517,224.0,Amsterdam
8029,12093.73047,150.66545,0.0,4.61324,227.0,Amsterdam
8030,0.0,139.38348,0.0,,466.0,Amsterdam
8031,311262.03125,177.04088,0.0,6.10339,466.0,Amsterdam
8032,6075962.0,175.89119,0.0,16.99325,549.0,Amsterdam
8033,223903.78125,515.88538,0.0,39.6386,306.0,Amsterdam
8034,311762.9375,745.63147,0.0,47.82511,190.0,Amsterdam
8035,242912.4375,412.53494,0.0,48.23875,209.0,Amsterdam
8036,81296.4375,236.15469,0.0,27.21915,209.0,Amsterdam
8037,66866.92188,188.6246,0.0,28.52703,237.0,Amsterdam
8038,76923.89844,172.93623,0.0,4.41553,169.0,Amsterdam
8039,92649.21875,155.47285,0.0,15.89871,110.0,Amsterdam
8040,251258.39063,398.98737,0.0,33.88849,104.0,Amsterdam
8041,155747.42188,248.48621,0.0,30.5751,78.0,Amsterdam
8042,57639.71875,23.92763,0.0,20.48246,78.0,Amsterdam
8043,68726.75,108.88593,0.0,25.22176,49.0,Amsterdam
8044,2479.38208,21.41958,0.0,26.54487,34.0,Amsterdam
8045,266.4169,18.88656,0.0,8.36976,24.0,Amsterdam
8046,189.75406,7.55462,0.0,11.36131,25.0,Amsterdam
8047,0.0,0.0,0.0,11.68277,25.0,Amsterdam
8048,33714.52344,133.06195,0.0,5.94598,27.0,Amsterdam
8049,0.0,0.19582,0.0,,24.0,Amsterdam
8050,0.0,0.0,0.0,,20.0,Amsterdam
8051,0.0,0.0,0.0,2.44322,22.0,Amsterdam
8052,2218531.25,1349.44092,0.0,34.90074,320.0,Amsterdam
8053,4030613.5,1552.11768,0.0,40.25729,371.0,Amsterdam
8054,4384249.0,1437.37683,0.0,25.51552,420.0,Amsterdam
8055,4518517.5,1455.19727,0.0,30.79417,420.0,Amsterdam
8056,6713157.5,552.18829,0.0,40.43925,586.0,Amsterdam
8057,8701300.0,583.78131,0.0,68.13383,831.0,Amsterdam
8058,12001613.0,613.02637,0.0,72.97267,758.0,Amsterdam
8059,2147292.75,1162.23193,0.0,44.86081,558.0,Amsterdam
8060,2261168.75,860.68896,0.0,38.78175,401.0,Amsterdam
8061,2882800.75,628.5321,0.0,44.8544,401.0,Amsterdam
8062,746747.5,395.34344,0.0,40.70375,326.0,Amsterdam
8063,1558143.375,218.15276,0.0,45.84074,320.0,Amsterdam
8064,3818218.5,767.17993,0.0,21.67917,361.0,Amsterdam
8065,2884810.0,1687.26392,0.0,41.00768,291.0,Amsterdam
8066,1106361.75,1627.87146,0.0,36.89346,291.0,Amsterdam
8067,1372133.5,954.61066,0.0,42.03292,207.0,Amsterdam
8068,19218.78906,75.6382,0.0,,22.0,Amsterdam
8069,0.0,18.91135,0.0,,18.0,Amsterdam
8070,0.0,0.82282,0.0,,16.0,Amsterdam
8071,0.0,2.58066,0.0,,16.0,Amsterdam
8072,1364.64978,19.87459,0.0,,16.0,Amsterdam
8073,1249.59082,12.90332,0.0,,16.0,Amsterdam
8074,0.0,2.58066,0.0,,15.0,Amsterdam
8075,271.72318,8.56481,0.0,,18.0,Amsterdam
8076,0.0,0.0,0.0,,34.0,Amsterdam
8077,56691.21094,101.66415,0.0,,34.0,Amsterdam
8078,123984.0625,252.60127,0.0,,57.0,Amsterdam
8079,1908.41028,67.42667,0.0,,53.0,Amsterdam
8080,563.97906,9.03843,0.0,,41.0,Amsterdam
8081,33273.53516,85.75899,0.0,,33.0,Amsterdam
8082,0.0,0.0,0.0,,32.0,Amsterdam
8083,721.1026,0.3339,0.0,,32.0,Amsterdam
8084,3049.39722,40.95673,0.0,,33.0,Amsterdam
8085,8404.04199,40.47666,0.0,,29.0,Amsterdam
8086,31800.53516,145.80981,0.0,,23.0,Amsterdam
8087,1902.48889,17.13721,0.0,,20.0,Amsterdam
8088,0.0,0.71179,0.0,,20.0,Amsterdam
8089,7197.70313,39.67755,0.0,,20.0,Amsterdam
8090,33.58047,101.20924,0.0,,21.0,Amsterdam
8091,0.0,0.0,0.0,,23.0,Amsterdam
8092,9703.11328,47.16258,0.0,,22.0,Amsterdam
8093,0.0,3.40349,0.0,,22.0,Amsterdam
8094,17448.75586,56.90007,0.0,6.22171,21.0,Amsterdam
8095,26935.48828,77.6521,0.0,14.55765,22.0,Amsterdam
8096,0.0,0.0,0.0,7.44513,20.0,Amsterdam
8097,0.0,0.0,0.0,3.44744,20.0,Amsterdam
8098,0.0,0.0,0.0,0.84243,20.0,Amsterdam
8099,0.0,0.0,0.0,5.26496,21.0,Amsterdam
8100,0.0,1.32859,0.0,1.47419,22.0,Amsterdam
8101,0.0,0.0,0.0,1.4451,25.0,Amsterdam
8102,0.0,0.0,0.0,3.54143,27.0,Amsterdam
8103,0.0,0.0,0.0,6.41462,35.0,Amsterdam
8104,0.0,0.0,0.0,5.29104,35.0,Amsterdam
8105,4834.56055,4.58086,0.0,8.2921,74.0,Amsterdam
8106,161089.125,303.83044,0.0,29.87974,140.0,Amsterdam
8107,360654.59375,332.60297,0.0,35.45546,168.0,Amsterdam
8108,421463.9375,318.56317,0.0,39.82468,110.0,Amsterdam
8109,1795.99658,3.47339,0.0,15.97869,110.0,Amsterdam
8110,84622.25,181.27586,0.0,26.42552,67.0,Amsterdam
8111,20815.01953,197.91864,0.0,19.99068,48.0,Amsterdam
8112,71864.25,319.06851,0.0,16.35854,52.0,Amsterdam
8113,58508.38672,322.10977,0.0,14.93822,57.0,Amsterdam
8114,135138.4375,210.27066,0.0,9.9383,57.0,Amsterdam
8115,5939.72607,21.97215,0.0,12.2795,71.0,Amsterdam
8116,13909.41016,110.77065,0.0,6.56589,108.0,Amsterdam
8117,1949931.125,257.18814,0.0,33.28328,480.0,Amsterdam
8118,6280073.0,470.79605,0.0,48.14986,327.0,Amsterdam
8119,2076412.5,1317.4292,0.0,35.10043,327.0,Amsterdam
8120,1224505.375,957.12225,0.0,43.43132,341.0,Amsterdam
8121,1898123.375,471.30276,0.0,27.4165,358.0,Amsterdam
8122,598989.4375,514.17395,0.0,39.64229,329.0,Amsterdam
8123,124394.77344,453.61075,0.0,34.98317,268.0,Amsterdam
8124,310172.625,474.87094,0.0,47.01321,268.0,Amsterdam
8125,355307.125,673.86011,0.0,35.14996,181.0,Amsterdam
8126,55081.94141,279.71194,0.0,8.27275,130.0,Amsterdam
8127,101882.78906,638.8584,0.0,10.21158,121.0,Amsterdam
8128,306328.90625,1537.69189,0.0,39.70496,136.0,Amsterdam
8129,219503.15625,491.45114,0.0,35.37328,120.0,Amsterdam
8130,275362.84375,159.9005,0.0,33.7988,120.0,Amsterdam
8131,303652.46875,289.64905,0.0,35.08971,94.0,Amsterdam
8132,3437.3855,49.88324,0.0,11.10345,48.0,Amsterdam
8133,0.0,0.0,0.0,27.73417,31.0,Amsterdam
8134,738.88745,6.04965,0.0,21.07428,26.0,Amsterdam
8135,0.0,0.0,0.0,6.26953,26.0,Amsterdam
8136,0.0,5.07839,0.0,8.61099,24.0,Amsterdam
8137,262.56244,0.97125,0.0,23.70065,27.0,Amsterdam
8138,6822.7749,10.09817,0.0,12.87625,30.0,Amsterdam
8139,43195.51563,161.52843,0.0,18.76209,30.0,Amsterdam
8140,49888.29688,143.67162,0.0,20.8012,30.0,Amsterdam
8141,0.0,11.36974,0.0,24.39819,23.0,Amsterdam
8142,0.0,0.0,0.0,9.47444,21.0,Amsterdam
8143,0.0,1.7545,0.0,2.41001,19.0,Amsterdam
8144,1511.12219,31.19209,0.0,8.24386,18.0,Amsterdam
8145,0.0,4.1586,0.0,4.2734,18.0,Amsterdam
8146,981512.1875,516.04169,0.0,34.12323,768.0,Amsterdam
8147,8424946.0,552.37634,0.0,41.64916,816.0,Amsterdam
8148,2457005.75,283.35297,0.0,34.25536,609.0,Amsterdam
8149,5897614.0,535.55322,0.0,46.40461,609.0,Amsterdam
8150,3593936.25,930.04095,0.0,46.18409,582.0,Amsterdam
8151,3894266.0,922.39093,0.0,38.14492,511.0,Amsterdam
8152,4159880.75,1082.50708,0.0,39.1746,436.0,Amsterdam
8153,1499846.375,832.24457,0.0,41.1907,350.0,Amsterdam
8154,1726302.75,1197.10522,0.0,36.21132,350.0,Amsterdam
8155,885404.875,1222.00378,0.0,38.30971,305.0,Amsterdam
8156,1097250.125,1002.8609,0.0,50.07308,293.0,Amsterdam
8157,731372.875,1543.68652,0.0,44.02645,275.0,Amsterdam
8158,389608.1875,536.50452,0.0,44.52591,188.0,Amsterdam
8159,59666.66797,341.72552,0.0,28.56947,144.0,Amsterdam
8160,0.0,364.02899,0.0,33.85994,144.0,Amsterdam
8161,184701.46875,467.5108,0.0,26.62726,148.0,Amsterdam
8162,14437.16211,100.07591,0.0,,18.0,Amsterdam
8163,5973.28125,8.50167,0.0,,18.0,Amsterdam
8164,0.0,2.58066,0.0,,17.0,Amsterdam
8165,0.0,0.0,0.0,,20.0,Amsterdam
8166,0.0,2.58066,0.0,,31.0,Amsterdam
8167,89439.89844,124.64605,0.0,,31.0,Amsterdam
8168,61618.58203,217.36858,0.0,,54.0,Amsterdam
8169,298369.71875,383.36569,0.0,,83.0,Amsterdam
8170,352169.1875,363.54483,0.0,,129.0,Amsterdam
8171,398399.28125,255.91278,0.0,,118.0,Amsterdam
8172,62756.80859,53.47055,0.0,,118.0,Amsterdam
8173,222044.90625,130.16708,0.0,,88.0,Amsterdam
8174,11136.40234,40.21957,0.0,,61.0,Amsterdam
8175,14880.70313,35.80348,0.0,,30.0,Amsterdam
8176,10739.84082,30.96797,0.0,,23.0,Amsterdam
8177,8537.67578,67.46857,0.0,,22.0,Amsterdam
8178,0.0,5.48328,0.0,,22.0,Amsterdam
8179,28727.03906,78.13856,0.0,,23.0,Amsterdam
8180,0.0,0.0,0.0,,23.0,Amsterdam
8181,0.0,8.72559,0.0,,22.0,Amsterdam
8182,73472.28906,154.15012,0.0,,22.0,Amsterdam
8183,0.0,0.0,0.0,,22.0,Amsterdam
8184,0.0,0.0,0.0,5.5255,22.0,Amsterdam
8185,9521.08203,41.68074,0.0,6.29797,24.0,Amsterdam
8186,0.0,0.0,0.0,,25.0,Amsterdam
8187,0.0,0.0,0.0,7.72075,26.0,Amsterdam
8188,0.0,0.0,0.0,0.31946,26.0,Amsterdam
8189,0.0,1.46882,0.0,3.35082,29.0,Amsterdam
8190,0.0,13.89358,0.0,1.64612,31.0,Amsterdam
8191,0.0,0.0,0.0,1.70784,34.0,Amsterdam
8192,0.0,3.47339,0.0,7.88086,36.0,Amsterdam
8193,0.0,0.0,0.0,3.49732,36.0,Amsterdam
8194,2073.40771,10.87604,0.0,3.83799,42.0,Amsterdam
8195,99200.17969,147.84944,0.0,8.52238,72.0,Amsterdam
8196,96538.07813,314.96896,0.0,11.01514,122.0,Amsterdam
8197,72.51028,0.0,0.0,,18.0,Amsterdam
8198,0.0,0.0,0.0,0.10879,16.0,Amsterdam
8199,218.83226,37.02137,0.0,2.83062,17.0,Amsterdam
8200,585.15442,38.13848,0.0,7.43819,18.0,Amsterdam
8201,154610.9375,378.95731,0.0,27.20872,152.0,Amsterdam
8202,10411.51465,62.31834,0.0,24.34076,119.0,Amsterdam
8203,3487.67261,29.06306,0.0,18.38059,119.0,Amsterdam
8204,13299.44629,153.67749,0.0,16.17647,98.0,Amsterdam
8205,19782.72656,53.43301,0.0,19.87856,89.0,Amsterdam
8206,1784.7019,44.88497,0.0,11.63877,87.0,Amsterdam
8207,7380.20313,129.69446,0.0,19.03988,100.0,Amsterdam
8208,16708.10352,172.22688,0.0,28.87299,100.0,Amsterdam
8209,26638.10156,308.86105,0.0,22.20728,131.0,Amsterdam
8210,653488.375,1343.71863,0.0,41.88063,169.0,Amsterdam
8211,1067029.5,756.33929,0.0,50.14193,219.0,Amsterdam
8212,1115381.125,930.88757,0.0,44.67151,304.0,Amsterdam
8213,6898488.5,1442.64917,0.0,58.50383,304.0,Amsterdam
8214,17139092.0,657.2854,0.0,41.38617,383.0,Amsterdam
